gene_id	gene_name	disease_label	mondo_disease_id	gene_id_mouse	mp_ancestor_id	mp_ancestor_label	mp_id	mp_label	mouse_phenotype
ENSG00000179295	PTPN11	Noonan syndrome	MONDO_0018997	ENSMUSG00000043733	MP_0005387	immune system phenotype	MP_0000691;MP_0010373;MP_0005013;MP_0000218;MP_0000219	enlarged spleen;myeloid hyperplasia;increased lymphocyte cell number;increased leukocyte cell number;increased neutrophil cell number	True
ENSG00000179295	PTPN11	Noonan syndrome with multiple lentigines	MONDO_0007893	ENSMUSG00000043733	MP_0005378	growth/size/body region phenotype	MP_0001625;MP_0002833;MP_0001262;MP_0003743;MP_0030034;MP_0000274;MP_0001265;MP_0002625;MP_0003984;MP_0000691;MP_0004134;MP_0030189;MP_0031277;MP_0003960;MP_0005659;MP_0001732;MP_0012514;MP_0001258;MP_0008489;MP_0000447	cardiac hypertrophy;increased heart weight;decreased body weight;abnormal facial morphology;depressed nasal bridge;enlarged heart;decreased body size;heart left ventricle hypertrophy;embryonic growth retardation;enlarged spleen;abnormal chest morphology;broad snout;pectus carinatum;increased lean body mass;decreased susceptibility to diet-induced obesity;postnatal growth retardation;pectus excavatum;decreased body length;slow postnatal weight gain;flattened snout	True
ENSG00000179295	PTPN11	Noonan syndrome with multiple lentigines	MONDO_0007893	ENSMUSG00000043733	MP_0005385	cardiovascular system phenotype	MP_0001625;MP_0002953;MP_0010618;MP_0002833;MP_0004564;MP_0005140;MP_0010724;MP_0000266;MP_0002652;MP_0001914;MP_0003141;MP_0000274;MP_0002625;MP_0014316;MP_0000281;MP_0005333;MP_0006113;MP_0010403;MP_0005598;MP_0010412;MP_0010402;MP_0008825;MP_0003808;MP_0011952;MP_0000267;MP_0002753;MP_0000284;MP_0002795;MP_0005312;MP_0004057;MP_0002843	cardiac hypertrophy;thick ventricular wall;enlarged mitral valve;increased heart weight;increased myocardial fiber size;decreased cardiac muscle contractility;thick interventricular septum;abnormal heart morphology;thin myocardium;hemorrhage;cardiac fibrosis;enlarged heart;heart left ventricle hypertrophy;decreased heart left ventricle posterior wall thickness;abnormal interventricular septum morphology;decreased heart rate;abnormal heart septum morphology;atrial septal defect;decreased heart ventricle muscle contractility;atrioventricular septal defect;ventricular septal defect;abnormal cardiac epithelial to mesenchymal transition;increased atrioventricular cushion size;decreased cardiac stroke volume;abnormal heart development;dilated heart left ventricle;double outlet right ventricle;dilated cardiomyopathy;pericardial effusion;thin myocardium compact layer;decreased systemic arterial blood pressure	True
ENSG00000179295	PTPN11	cardiofaciocutaneous syndrome	MONDO_0015280	ENSMUSG00000043733	MP_0005378	growth/size/body region phenotype	MP_0001625;MP_0002833;MP_0001262;MP_0003743;MP_0030034;MP_0000274;MP_0001265;MP_0002625;MP_0003984;MP_0000691;MP_0004134;MP_0030189;MP_0031277;MP_0003960;MP_0005659;MP_0001732;MP_0012514;MP_0001258;MP_0008489;MP_0000447	cardiac hypertrophy;increased heart weight;decreased body weight;abnormal facial morphology;depressed nasal bridge;enlarged heart;decreased body size;heart left ventricle hypertrophy;embryonic growth retardation;enlarged spleen;abnormal chest morphology;broad snout;pectus carinatum;increased lean body mass;decreased susceptibility to diet-induced obesity;postnatal growth retardation;pectus excavatum;decreased body length;slow postnatal weight gain;flattened snout	True
ENSG00000179295	PTPN11	cardiofaciocutaneous syndrome	MONDO_0015280	ENSMUSG00000043733	MP_0005385	cardiovascular system phenotype	MP_0001625;MP_0002953;MP_0010618;MP_0002833;MP_0004564;MP_0005140;MP_0010724;MP_0000266;MP_0002652;MP_0001914;MP_0003141;MP_0000274;MP_0002625;MP_0014316;MP_0000281;MP_0005333;MP_0006113;MP_0010403;MP_0005598;MP_0010412;MP_0010402;MP_0008825;MP_0003808;MP_0011952;MP_0000267;MP_0002753;MP_0000284;MP_0002795;MP_0005312;MP_0004057;MP_0002843	cardiac hypertrophy;thick ventricular wall;enlarged mitral valve;increased heart weight;increased myocardial fiber size;decreased cardiac muscle contractility;thick interventricular septum;abnormal heart morphology;thin myocardium;hemorrhage;cardiac fibrosis;enlarged heart;heart left ventricle hypertrophy;decreased heart left ventricle posterior wall thickness;abnormal interventricular septum morphology;decreased heart rate;abnormal heart septum morphology;atrial septal defect;decreased heart ventricle muscle contractility;atrioventricular septal defect;ventricular septal defect;abnormal cardiac epithelial to mesenchymal transition;increased atrioventricular cushion size;decreased cardiac stroke volume;abnormal heart development;dilated heart left ventricle;double outlet right ventricle;dilated cardiomyopathy;pericardial effusion;thin myocardium compact layer;decreased systemic arterial blood pressure	True
ENSG00000179295	PTPN11	cardiofaciocutaneous syndrome	MONDO_0015280	ENSMUSG00000043733	MP_0010771	integument phenotype	MP_0008844	decreased subcutaneous adipose tissue amount	True
ENSG00000179364	PACS2	developmental and epileptic encephalopathy	MONDO_0100062	ENSMUSG00000021143	MP_0003631	nervous system phenotype	MP_0009142	decreased prepulse inhibition	True
ENSG00000179456	ZBTB18	complex neurodevelopmental disorder	MONDO_0100038	ENSMUSG00000063659	MP_0003631	nervous system phenotype	MP_0000807;MP_0004811;MP_0008285;MP_0009937;MP_0008440;MP_0005404;MP_0003203;MP_0004980;MP_0008458;MP_0000857;MP_0008283;MP_0004275;MP_0008547;MP_0008948;MP_0008284;MP_0003651;MP_0006009;MP_0004948	abnormal hippocampus morphology;abnormal neuron physiology;abnormal hippocampus granule cell layer;abnormal neuron differentiation;abnormal subplate morphology;abnormal axon morphology;increased neuron apoptosis;increased neuronal precursor cell number;abnormal cortical ventricular zone morphology;abnormal cerebellar foliation;small hippocampus;abnormal postnatal subventricular zone morphology;abnormal neocortex morphology;decreased neuron number;abnormal hippocampus pyramidal cell layer;abnormal axon extension;abnormal neuronal migration;abnormal neuronal precursor proliferation	True
ENSG00000179520	SLC17A8	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000019935	MP_0003631	nervous system phenotype	MP_0004495;MP_0003444;MP_0002857;MP_0004562;MP_0004396;MP_0009142;MP_0002855;MP_0004416;MP_0004633;MP_0000948;MP_0004433;MP_0014620;MP_0004836	decreased synaptic glutamate release;abnormal neurotransmitter uptake;cochlear ganglion degeneration;abnormal inner hair cell synaptic ribbon morphology;decreased cochlear inner hair cell number;decreased prepulse inhibition;abnormal cochlear ganglion morphology;absent cochlear nerve compound action potential;abnormal cochlear IHC efferent innervation pattern;nonconvulsive seizures;abnormal cochlear inner hair cell physiology;abnormal interictal brain wave pattern;abnormal synaptic acetylcholine release	True
ENSG00000179520	SLC17A8	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000019935	MP_0005377	hearing/vestibular/ear phenotype	MP_0001967;MP_0004562;MP_0004396;MP_0004416;MP_0004738;MP_0004633;MP_0011967;MP_0004740;MP_0004433	deafness;abnormal inner hair cell synaptic ribbon morphology;decreased cochlear inner hair cell number;absent cochlear nerve compound action potential;abnormal auditory brainstem response;abnormal cochlear IHC efferent innervation pattern;increased or absent threshold for auditory brainstem response;sensorineural hearing loss;abnormal cochlear inner hair cell physiology	True
ENSG00000179520	SLC17A8	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000019935	MP_0005386	behavior/neurological phenotype	MP_0001489;MP_0006359;MP_0001486;MP_0031391;MP_0000948;MP_0001417;MP_0009754;MP_0009747	decreased startle reflex;absent startle reflex;abnormal startle reflex;increased locomotor activity;nonconvulsive seizures;decreased exploration in new environment;enhanced behavioral response to cocaine;impaired behavioral response to xenobiotic	True
ENSG00000179583	CIITA	MHC class II deficiency	MONDO_0008855	ENSMUSG00000022504	MP_0005387	immune system phenotype	MP_0003790;MP_0005091;MP_0008080;MP_0002145;MP_0005095;MP_0008076;MP_0002352;MP_0002444;MP_0005463;MP_0020154;MP_0001793;MP_0001845;MP_0001790;MP_0005465;MP_0008075;MP_0001869;MP_0008078;MP_0002376;MP_0002494;MP_0004031;MP_0003009;MP_0005026;MP_0005580;MP_0008074;MP_0004800;MP_0005027;MP_0003944;MP_0008127;MP_0004804;MP_0003945;MP_0002459;MP_0005040;MP_0001805;MP_0002490;MP_0004984;MP_0005042	CD4陽性アルファ-ベータ型T細胞の欠損;increased double-positive T cell number;CD8陽性T細胞の分化異常;T細胞分化異常;T細胞の細胞増殖減少;CD4陽性Ｔ細胞の分化異常;abnormal popliteal lymph node morphology;T細胞生理異常;CD4陽性アルファ-ベータ型T細胞の生理異常;impaired humoral immune response;abnormal susceptibility to infection;abnormal inflammatory response;abnormal immune system physiology;Th1細胞の生理異常;CD4陽性アルファ-ベータT型細胞数の減少;pancreas inflammation;CD8陽性T細胞数の増加;abnormal dendritic cell physiology;IgM値上昇;insulitis;abnormal cytokine secretion;decreased susceptibility to parasitic infection;periinsulitis;CD4陽性アルファ-ベータ型T細胞数の増加;decreased susceptibility to experimental autoimmune encephalomyelitis;increased susceptibility to parasitic infection;T細胞集団比の異常;decreased dendritic cell number;decreased susceptibility to autoimmune diabetes;abnormal lymphocyte physiology;B細胞生理異常;abnormal MHC II cell surface expression on macrophages;IgG値低下;abnormal immunoglobulin level;increased osteoclast cell number;abnormal level of surface class II molecules	True
ENSG00000179588	ZFPM1	congenital heart disease	MONDO_0005453	ENSMUSG00000049577	MP_0005378	growth/size/body region phenotype	MP_0001698;MP_0004952;MP_0002833;MP_0000691	decreased embryo size;increased spleen weight;increased heart weight;enlarged spleen	True
ENSG00000179588	ZFPM1	congenital heart disease	MONDO_0005453	ENSMUSG00000049577	MP_0005385	cardiovascular system phenotype	MP_0001787;MP_0003229;MP_0002833	pericardial edema;abnormal vitelline vasculature morphology;increased heart weight	True
ENSG00000179855	GIPC3	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000034872	MP_0003631	nervous system phenotype	MP_0000955	abnormal spinal cord morphology	True
ENSG00000179855	GIPC3	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000034872	MP_0005377	hearing/vestibular/ear phenotype	MP_0011967;MP_0004738	increased or absent threshold for auditory brainstem response;abnormal auditory brainstem response	True
ENSG00000179855	GIPC3	nonsyndromic genetic hearing loss	MONDO_0019497	ENSMUSG00000034872	MP_0005386	behavior/neurological phenotype	MP_0001489	decreased startle reflex	True
ENSG00000179915	NRXN1	complex neurodevelopmental disorder	MONDO_0100038	ENSMUSG00000024109	MP_0003631	nervous system phenotype	MP_0009142;MP_0004753;MP_0004495;MP_0003633;MP_0002910	decreased prepulse inhibition;abnormal miniature excitatory postsynaptic currents;decreased synaptic glutamate release;abnormal nervous system physiology;abnormal excitatory postsynaptic currents	True
ENSG00000179981	TSHZ1	aural atresia, congenital	MONDO_0011921	ENSMUSG00000046982	MP_0005382	craniofacial phenotype	MP_0002116;MP_0003110;MP_0009887;MP_0006033;MP_0000029;MP_0003755;MP_0008382;MP_0010728;MP_0030291;MP_0008377	abnormal craniofacial bone morphology;absent malleus processus brevis;abnormal palatal shelf fusion at midline;abnormal external auditory canal morphology;abnormal malleus morphology;abnormal palate morphology;gonial bone hypoplasia;fusion of atlas and occipital bones;short soft palate;absent malleus manubrium	True
ENSG00000180210	F2	congenital prothrombin deficiency	MONDO_0013361	ENSMUSG00000027249	MP_0005397	hematopoietic system phenotype	MP_0002591	decreased mean corpuscular volume	True
ENSG00000180210	F2	thrombophilia due to thrombin defect	MONDO_0008559	ENSMUSG00000027249	MP_0005397	hematopoietic system phenotype	MP_0002591	decreased mean corpuscular volume	True
ENSG00000180318	ALX1	frontonasal dysplasia - severe microphthalmia - severe facial clefting syndrome	MONDO_0013271	ENSMUSG00000036602	MP_0005378	growth/size/body region phenotype	MP_0030034;MP_0000088;MP_0031449;MP_0002235;MP_0000435;MP_0004449;MP_0004450;MP_0004538;MP_0030066;MP_0000097;MP_0030193;MP_0000449;MP_0011266;MP_0031441;MP_0000111;MP_0031445;MP_0003108;MP_0005249;MP_0000445;MP_0004377;MP_0004054;MP_0004871;MP_0004726;MP_0012085	depressed nasal bridge;short mandible;abnormal nasal cartilage morphology;abnormal external nares morphology;shortened head;absent presphenoid bone;presphenoid bone hypoplasia;abnormal maxillary shelf morphology;short face;short maxilla;short philtrum;broad nasal bridge;abnormal frontonasal mesenchyme morphology;increased periocular mesenchyme apoptosis;cleft palate;midline cleft upper lip;short zygomatic bone;abnormal palatine bone morphology;short snout;small frontal bone;abnormal periocular mesenchyme morphology;premaxilla hypoplasia;abnormal nasal capsule morphology;midface hypoplasia	True
ENSG00000180447	GAS1	holoprosencephaly	MONDO_0016296	ENSMUSG00000052957	MP_0003631	nervous system phenotype	MP_0000852;MP_0000889;MP_0000857;MP_0000872;MP_0000875;MP_0014327;MP_0006099;MP_0005157;MP_0013595;MP_0004981;MP_0000854;MP_0008572;MP_0000877;MP_0000925	small cerebellum;abnormal cerebellar molecular layer;abnormal cerebellar foliation;abnormal cerebellum external granule cell layer morphology;abnormal cerebellar Purkinje cell layer;decreased Purkinje cell size;thin cerebellar granule layer;holoprosencephaly;absent vomeronasal organ;decreased neuronal precursor cell number;abnormal cerebellum development;abnormal Purkinje cell dendrite morphology;abnormal Purkinje cell morphology;abnormal floor plate morphology	True
ENSG00000180447	GAS1	holoprosencephaly	MONDO_0016296	ENSMUSG00000052957	MP_0005378	growth/size/body region phenotype	MP_0004726;MP_0000097;MP_0005358;MP_0009888;MP_0009890;MP_0013595;MP_0009655;MP_0021215;MP_0002820;MP_0004871;MP_0012085;MP_0006033	abnormal nasal capsule morphology;short maxilla;abnormal incisor morphology;palatal shelves fail to meet at midline;cleft secondary palate;absent vomeronasal organ;abnormal secondary palate development;abnormal palatal mesenchymal cell proliferation;abnormal premaxilla morphology;premaxilla hypoplasia;midface hypoplasia;abnormal external auditory canal morphology	True
ENSG00000180613	GSX2	diencephalic-mesencephalic junction dysplasia syndrome 2	MONDO_0020762	ENSMUSG00000035946	MP_0005378	growth/size/body region phenotype	MP_0006092	abnormal olfactory sensory neuron morphology	True
ENSG00000180644	PRF1	familial hemophagocytic lymphohistiocytosis 2	MONDO_0011337	ENSMUSG00000037202	MP_0005387	immune system phenotype	MP_0020937;MP_0031052;MP_0006082;MP_0008635;MP_0010766;MP_0005027;MP_0002411;MP_0010210;MP_0008641;MP_0004804;MP_0020913;MP_0004031;MP_0008791;MP_0001860;MP_0005079;MP_0008573;MP_0009791;MP_0000221;MP_0005580;MP_0031024;MP_0001845;MP_0008560;MP_0008593;MP_0003009;MP_0008553;MP_0003945;MP_0008660;MP_0001847;MP_0001828;MP_0002442;MP_0005078;MP_0008476;MP_0008566;MP_0008567;MP_0002339;MP_0002357;MP_0002412;MP_0001829;MP_0002024;MP_0012330;MP_0005070;MP_0008596;MP_0008577;MP_0000222;MP_0011075;MP_0003865;MP_0020916;MP_0031026;MP_0002406;MP_0006414	increased susceptibility to Picornaviridae infection;lymph node necrosis;CNS inflammation;increased circulating interleukin-18 level;NK細胞の生理異常;increased susceptibility to parasitic infection;decreased susceptibility to bacterial infection;abnormal circulating cytokine level;increased circulating interleukin-1 beta level;decreased susceptibility to autoimmune diabetes;increased susceptibility to Riboviria infection;insulitis;NK細胞脱顆粒の減少;liver inflammation;decreased cytotoxic T cell cytolysis;increased circulating interferon-alpha level;increased susceptibility to viral infection induced morbidity/mortality;decreased leukocyte cell number;periinsulitis;increased susceptibility to Riboviria infection induced morbidity/mortality;abnormal inflammatory response;increased tumor necrosis factor secretion;increased circulating interleukin-10 level;abnormal cytokine secretion;increased circulating tumor necrosis factor level;abnormal lymphocyte physiology;increased interleukin-10 secretion;brain inflammation;T細胞活性化異常;abnormal leukocyte physiology;abnormal cytotoxic T cell physiology;increased spleen red pulp amount;increased interferon-gamma secretion;decreased interferon-gamma secretion;abnormal lymph node morphology;abnormal spleen white pulp morphology;increased susceptibility to bacterial infection;increased activated T cell number;T細胞由来リンパ腫;decreased circulating fibrinogen level;NK細胞細胞の溶解障害;increased circulating interleukin-6 level;increased circulating interferon-gamma level;decreased neutrophil cell number;abnormal macrophage activation involved in immune response;lymph node inflammation;increased susceptibility to Herpesvirales infection;increased susceptibility to Herpesvirales infection induced morbidity/mortality;increased susceptibility to infection;T細胞アポトーシスの減少	True
